InvoiceNo,TotalAmount
560977,422.4
560978,480.62
560979,310.36
560980,318.8
560986,0.0
560988,356.0
560989,748.14
560991,890.0699999999999
560992,224.94000000000003
560993,20.099999999999998
560994,38.16
560995,5.84
560996,685.0999999999999
560997,768.02
560998,214.62
560999,62.5
561000,3.3
561001,311.07000000000005
561002,325.44
561003,23.8
561004,304.87
561005,134.44
561006,469.90000000000003
561007,649.4599999999998
561008,185.7
561009,489.59999999999997
561010,149.48
561020,310.88
561021,320.71
561022,282.65999999999997
561023,354.24
561024,693.37
561025,196.27999999999992
561026,178.80999999999997
561027,1468.3600000000001
561028,319.84999999999997
561029,412.92999999999995
561030,265.86999999999995
561031,307.8
561032,390.7
561033,383.12000000000006
561034,209.34999999999997
561035,244.79999999999998
561036,301.39
561037,612.0999999999999
561038,112.0
561039,452.42
561040,505.46000000000004
561042,361.21999999999986
561043,632.13
561044,357.4
561045,124.71
561046,452.0
561047,194.48
561048,761.76
561049,147.12
561050,403.05000000000007
561051,7138.12
561052,711.8400000000001
561053,324.0
561054,426.22
561055,201.6
561056,133.76
561057,11.22
561058,373.09999999999997
561060,229.14
561062,19.5
561063,174.0
561064,136.60000000000002
561065,101.05
561066,206.25
561067,99.96
561068,501.14
561070,136.64999999999998
561071,440.26
561072,384.29
561073,1104.31
561074,303.75
561075,185.00000000000003
561076,402.08
561077,868.49
561078,197.9
561079,386.59999999999997
561080,302.54
561081,148.96
561082,5.04
561084,265.27
561085,929.5299999999999
561086,0.0
561087,261.42
561088,62.400000000000006
561089,106.45000000000002
561090,180.98
561091,217.44
561092,288.5
561093,1358.3899999999999
561094,513.64
561095,449.72999999999996
561096,273.8
561097,397.20000000000005
561098,558.4899999999999
561099,194.90000000000003
561100,322.53000000000014
561101,241.92
561102,376.24
561103,0.0
561105,414.25
561106,520.23
561107,0.0
561108,0.0
561109,298.2
561110,0.0
561111,734.0
561112,124.44000000000001
561113,822.8599999999999
561114,294.90000000000003
561115,252.4
561116,856.0
561118,127.95
561119,233.51
561120,187.20000000000002
561125,531.96
561128,331.73999999999995
561132,126.75
561147,317.82
561170,150.85
561189,101.15
561190,113.95
561191,299.4
561192,441.14
561193,87.4
561194,617.5400000000001
561195,564.0300000000001
561196,110.14
561197,347.54999999999995
561199,337.5
561200,95.28
561201,111.25000000000001
561202,135.0
561203,311.76
561204,451.13
561205,200.46999999999997
561206,302.71
561207,7.040000000000001
561208,2007.4
561209,2511.3999999999996
561214,1412.75
561216,120.0
561217,1685.64
561218,1191.63
561219,301.2000000000001
561220,427.23
561221,214.82
561222,490.99999999999994
561223,152.66
561224,895.0
561226,222.83100000000005
561228,118.8
561231,237.55
561236,908.4600000000002
561241,209.99999999999997
561242,1152.8
561243,36.68
561244,100.82
561245,20.619999999999997
561246,208.95999999999998
561247,668.39
561248,24.96
561249,0.0
561250,0.0
561251,0.0
561252,0.0
561253,0.0
561254,0.0
561255,0.0
561256,0.0
561257,396.77000000000004
561258,1611.11
561259,147.10000000000002
561271,0.0
561280,130.8
561282,0.0
561284,87.96000000000001
561288,136.29
561295,1648.73
561314,161.89999999999998
561320,191.89
561321,170.76000000000002
561322,301.98
561323,0.0
561324,295.64
561325,449.87
561326,0.0
561327,0.0
561329,154.21
561330,462.75000000000006
561331,127.61000000000003
561332,593.7399999999999
561333,12.75
561334,111.86
561352,416.90000000000003
561353,208.2
561354,0.0
561355,968.4000000000001
561356,231.35000000000002
561359,566.84
561360,375.0
561361,0.0
561362,0.0
561363,218.43999999999997
561364,0.0
561365,0.0
561366,310.72
561367,1557.36
561368,36.5
561369,1627.48
561371,1083.06
561372,13.31
561378,134.38
561381,110.78
561382,199.04000000000002
561383,445.85
561384,60.7
561385,135.35999999999999
561386,9.959999999999999
561387,196.86
561388,3680.3999999999996
561389,411.08000000000004
561390,239.00000000000006
561391,410.63
561392,0.0
561393,165.0
561394,144.8
561395,358.7
561396,794.58
561397,2606.4
561398,618.4999999999999
561399,1049.3799999999999
561430,360.53999999999996
561453,353.76000000000005
561455,267.32000000000005
561462,313.5
561463,260.56000000000006
561465,259.01
561466,160.20000000000002
561467,151.95
561468,440.7
561470,204.75
561471,660.26
561472,104.25
561473,544.2
561474,2688.27
561475,0.0
561476,0.0
561477,0.0
561478,0.0
561479,0.0
561480,0.0
561481,0.0
561482,0.0
561483,0.0
561484,0.0
561485,252.21999999999997
561486,0.0
561487,0.0
561488,375.12999999999994
561489,0.0
561490,0.0
561491,0.0
561492,0.0
561493,0.0
561494,0.0
561495,0.0
561496,0.0
561497,0.0
561498,0.0
561499,0.0
561500,0.0
561501,0.0
561502,1044.2
561503,0.0
561504,0.0
561505,0.0
561506,0.0
561507,1214.8099999999997
561508,99.0
561509,10.850000000000001
561511,208.63
561512,223.38999999999996
561513,1115.78
561514,383.65999999999997
561515,1617.03
561516,3.95
561517,533.0799999999999
561518,254.81999999999996
561519,83.99
561520,30.419999999999998
561521,40.05
561522,15.45
561523,0.0
561524,0.0
561525,0.0
561526,0.0
561527,0.0
561528,498.0400000000001
561529,257.70000000000005
561530,383.2
561531,558.25
561532,650.64
561533,585.0
561534,612.9099999999999
561535,311.32
561536,0.0
561537,469.31
561538,0.0
561539,0.0
561540,0.0
561541,0.0
561542,532.98
561543,0.0
561544,305.00000000000006
561553,0.0
561555,0.0
561557,0.0
561565,0.0
561570,109.26
561583,385.14
561584,307.34999999999997
561585,141.15
561592,73.8
561593,39.2
561595,897.7999999999998
561597,126.6
561599,47.7
561600,407.52
561601,340.8
561602,15.0
561603,306.35
561605,380.12
561607,513.3
561609,0.0
561610,325.46999999999997
561611,249.38
561614,633.07
561615,358.64
561616,357.70000000000005
561617,323.38
561618,263.32
561624,81.6
561625,1024.44
561626,400.36999999999995
561627,707.0899999999999
561629,1.6800000000000002
561630,23.5
561631,624.22
561632,425.32
561633,10303.95
561634,65.4
561635,327.32
561636,344.4
561637,428.4
561638,244.8
561639,0.0
561640,0.0
561641,212.18
561642,339.23999999999995
561643,178.79999999999998
561644,648.72
561645,4345.099999999999
561646,477.6
561647,3301.3799999999997
561648,196.88000000000002
561650,444.9
561651,1634.54
561652,0.0
561653,304.93999999999994
561654,356.89000000000004
561655,6591.6
561656,330.6
561657,27.8
561658,347.35
561659,3453.72
561660,0.0
561661,199.08
561662,192.34
561663,0.0
561664,569.04
561665,0.0
561666,0.0
561667,436.83
561668,0.0
561669,811.9
561670,142.04999999999998
561671,1746.7199999999998
561672,587.52
561673,0.0
561674,0.0
561675,119.64000000000001
561676,106.8
561677,112.56
561678,111.16000000000003
561679,778.12
561680,25.5
561683,1.95
561685,367.4000000000001
561686,505.25000000000006
561687,14.850000000000001
561688,310.07
561689,337.43999999999994
561690,356.91999999999996
561691,13.81
561692,115.8
561693,358.8199999999999
561694,374.99999999999994
561695,365.1
561696,75.9
561697,139.60000000000002
561698,492.2799999999999
561699,152.4
561700,231.96
561701,234.12
561702,520.8
561704,111.17000000000002
561705,295.02
561706,177.60000000000002
561707,15.0
561708,130.2
561709,148.21
561710,188.01999999999998
561711,532.8
561712,244.94000000000003
561713,689.27
561714,113.25000000000001
561715,308.02
561719,331.8999999999999
561732,138.16
561743,221.8
561750,308.71
561773,182.54999999999998
561774,325.63
561783,199.95999999999995
561794,462.91
561795,677.8999999999999
561796,102.6
561797,795.8
561798,728.9399999999999
561799,241.61999999999998
561800,151.76
561801,187.18
561802,161.67999999999998
561803,185.56
561804,417.9399999999999
561805,0.0
561806,322.40000000000003
561807,335.45
561808,362.0
561809,432.0
561811,76.5
561812,0.0
561813,162.72
561814,368.45000000000005
561815,41.6
561816,116.93
561817,361.46000000000004
561818,147.06999999999996
561819,104.20000000000002
561820,1535.98
561857,308.44
561858,406.0
561859,208.64999999999998
561860,124.33
561861,458.94
561862,352.81
561863,411.74
561864,396.96000000000004
561865,244.79999999999998
561866,115.08
561867,115.61
561868,188.54000000000002
561869,172.96
561870,1056.11
561871,377.29
561872,37.400000000000006
561873,2157.5
561874,297.32
561875,765.3199999999999
561876,149.01999999999998
561877,483.63
561878,189.83
561879,738.06
561880,173.88
561881,446.75
561882,621.3000000000001
561883,55.8
561884,139.98000000000002
561885,324.09999999999997
561887,309.14000000000004
561888,360.53999999999996
561889,519.0400000000001
561890,343.41
561891,156.57999999999998
561892,97.32
561893,287.37999999999994
561894,494.27
561895,1.25
561896,408.33000000000004
561897,220.20000000000002
561898,1325.23
561899,462.78
561900,638.19
561901,13464.26
561902,3633.58
561903,298.38
561904,304.56
561905,178.5
561906,660.4499999999999
561907,211.14
561908,120.49999999999999
561909,301.14
561910,498.47999999999996
561911,1089.18
561912,181.16000000000003
561913,8.29
561914,182.66
561915,781.1899999999999
561916,250.0
561917,228.94
561918,0.0
561919,0.0
561920,0.0
561921,0.0
561922,174.64000000000004
561923,748.3200000000002
561924,0.0
561925,306.1
561926,1866.43
561927,0.0
561928,29.700000000000003
561933,678.4699999999999
561936,204.0
561952,59.39999999999999
561955,35.1
561967,174.88000000000002
561968,229.0
561969,206.69
561995,306.02
562002,800.7600000000001
562011,422.07
562014,321.28999999999996
562015,57.3
562017,759.5600000000001
562018,687.0
562019,457.6000000000001
562021,249.00000000000003
562023,258.75
562024,1580.52
562025,227.0
562029,2327.0
562031,3226.13
562032,584.91
562033,340.74
562034,777.95
562035,438.16
562036,99.60000000000001
562037,336.40000000000003
562038,219.2
562039,85.8
562040,1487.6
562042,919.6100000000001
562043,406.09
562044,114.78000000000002
562045,477.90999999999997
562046,4008.62
562047,16.7
562049,267.72
562050,19.919999999999998
562053,376.02
562085,970.5799999999998
562087,124.11
562088,228.96000000000004
562092,457.86
562093,326.22
562094,69.6
562095,168.05
562096,189.94
562098,20.8
562099,423.29999999999995
562100,362.52
562101,1595.4800000000002
562102,1490.8200000000002
562103,24.599999999999998
562104,3358.63
562105,174.10999999999999
562106,122.47
562107,500.24
562108,116.01000000000002
562109,465.56000000000006
562112,165.24
562113,1674.5
562114,1270.42
562120,321.5
562123,870.0
562125,111.35
562127,201.77
562128,444.22
562129,988.34
562130,275.88
562131,490.87
562132,583.24
562133,112.08999999999999
562134,0.0
562135,0.0
562136,168.0
562137,221.04000000000002
562138,647.75
562140,95.85
562141,441.18
562143,2353.0
562145,341.58
562146,614.78
562148,218.27
562150,301.92
562152,205.10000000000002
562153,1004.8799999999999
562155,162.0
562156,310.02000000000004
562157,767.0699999999999
562158,536.58
562161,264.55
562162,158.42999999999998
562163,308.43
562164,0.0
562166,595.26
562173,460.43
562199,174.00000000000003
562200,658.3800000000001
562201,166.72
562202,526.22
562203,839.7600000000001
562204,258.17
562205,310.33000000000004
562207,1202.22
562208,3.95
562209,412.35
562210,617.45
562211,148.78000000000003
562212,0.0
562213,384.34
562214,301.16999999999996
562215,0.0
562216,99.1
562217,318.23999999999995
562218,1106.9600000000003
562219,1221.56
562220,304.41999999999996
562222,832.5
562224,611.24
562225,4.75
562233,114.77
562255,14.040000000000001
562256,399.6
562257,148.72
562258,191.82000000000002
562259,85.2
562260,452.80000000000007
562261,119.52000000000001
562262,66.0
562263,208.65
562264,1490.62
562269,251.94
562270,594.0
562271,200.32
562272,83.10000000000001
562273,788.8700000000001
562274,360.81
562275,511.03
562276,954.0000000000001
562277,190.35
562278,0.0
562279,0.0
562282,2022.6
562283,615.5
562284,324.52000000000004
562285,612.0
562286,913.3
562287,78.56
562290,132.04999999999998
562313,496.24
562332,579.0
562339,167.26000000000002
562340,407.38
562341,192.27999999999997
562342,199.74
562343,376.32
562344,151.2
562345,1505.6400000000003
562346,422.82000000000005
562347,167.32
562348,5162.74
562349,173.70000000000002
562350,39.9
562351,198.0
562352,0.0
562353,2317.0
562354,193.36
562355,133.20000000000002
562365,117.3
562366,117.47999999999999
562368,299.52
562369,749.45
562370,1062.8400000000001
562371,788.04
562372,754.8000000000001
562373,318.5
562374,4345.1
562376,300.36000000000007
562377,799.9399999999999
562378,943.07
562379,203.78000000000003
562380,396.81000000000006
562381,638.0200000000001
562382,0.0
562383,0.0
562384,0.0
562385,0.0
562386,0.0
562387,312.95
562388,168.31
562389,199.7
562390,0.0
562391,0.0
562392,476.29999999999995
562393,1019.4400000000002
562416,301.92999999999995
562417,1691.3799999999999
562418,367.31999999999994
562419,249.13
562420,1691.32
562421,74.39999999999999
562422,62.64
562424,12.75
562426,29.700000000000003
562427,311.0199999999999
562428,6.6
562429,423.84
562430,270.52
562431,47.290000000000006
562432,716.0
562433,1016.04
562434,229.5
562435,225.14000000000001
562436,2.25
562437,447.93000000000006
562439,18841.480000000003
562440,204.0
562441,161.4
562442,98.15999999999998
562443,622.5
562444,372.24
562445,355.56
562446,118.80000000000001
562447,492.0
562448,1327.55
562449,250.32
562450,650.0
562451,206.9
562452,233.22
562453,234.54
562454,312.14
562455,320.29999999999995
562456,402.02000000000004
562457,593.35
562458,480.0
562459,757.2
562460,245.82999999999996
562461,260.62
562462,520.1
562463,0.0
562464,0.0
562465,630.5
562466,251.26
562467,205.09999999999997
562468,125.0
562490,155.79999999999998
562516,390.0
562517,347.12999999999994
562518,272.56
562519,172.42000000000002
562520,180.3
562521,340.05999999999995
562523,304.20000000000005
562524,301.41
562525,100.21
562526,166.36
562527,307.8
562528,946.75
562529,29.58
562530,16.92
562531,102.1
562532,17.85
562533,16.5
562534,809.11
562535,319.32
562536,6.6
562537,771.75
562538,502.02
562539,336.5199999999999
562540,817.44
562541,985.92
562542,314.69
562543,463.9
562544,0.0
562545,137.76
562546,0.0
562547,0.0
562548,0.0
562549,498.16999999999996
562550,90.0
562551,205.26999999999995
562552,9.899999999999999
562553,1689.6599999999999
562555,301.35999999999996
562558,811.01
562560,1572.73
562562,299.42
562563,302.28
562564,234.35
562565,121.11000000000001
562566,303.9
562567,100.4
562568,107.4
562569,104.51
562570,375.0999999999999
562571,126.63
562572,107.64000000000001
562573,78.21000000000001
562574,611.59
562575,225.80999999999997
562576,228.58
562578,79.0
562579,606.41
562580,262.45
562581,113.79000000000002
562583,141.17
562584,204.15
562585,106.0
562586,316.38
562587,1444.6599999999999
562588,1.95
562589,107.64
562590,53.519999999999996
562591,46.559999999999995
562592,263.19
562593,662.03
562595,142.50000000000003
562596,325.50999999999993
562598,309.06000000000006
562599,194.51
562600,169.1
562602,981.38
562603,106.91
562604,301.59999999999997
562605,416.65000000000003
562606,19.919999999999998
562607,645.35
562608,3315.0699999999997
562609,175.2
562610,1282.0
562611,809.8199999999999
562612,226.93
562614,24.880000000000003
562615,254.80000000000004
562616,347.64
562619,159.91999999999996
562621,364.26000000000005
562649,211.85
562650,80.0
562652,714.3299999999999
562653,0.0
562670,829.9600000000002
562680,241.00999999999996
562688,1519.99
562701,480.6
562708,347.75
562710,598.88
562711,300.30999999999995
562712,425.2499999999999
562713,576.8399999999999
562714,0.0
562715,2138.62
562716,1388.92
562717,1480.41
562718,169.39999999999998
562719,53.95
562720,36.89
562721,242.84000000000003
562722,1109.3400000000001
562725,358.49
562727,462.06
562729,102.97999999999999
562730,477.46
562732,307.56000000000006
562733,984.3899999999999
562767,282.23
562768,257.48
562769,190.8
562770,1256.95
562771,657.4
562772,641.85
562774,326.40000000000003
562775,494.6
562776,174.65
562777,356.0
562778,213.60000000000002
562779,356.41999999999996
562780,159.64000000000001
562781,335.2799999999999
562782,115.5
562783,251.96
562784,224.12000000000006
562785,0.0
562787,208.34
562788,368.5
562789,12341.21
562790,157.5
562791,367.46000000000004
562792,105.99000000000001
562804,674.7
562805,3.59
562806,105.1
562807,1124.1899999999998
562809,109.63000000000002
562810,60.0
562812,52.02
562838,382.85
562839,123.21
562840,150.74
562841,392.06
562842,245.8
562843,1718.73
562844,757.0699999999999
562846,4318.929999999999
562847,315.71999999999997
562849,307.21999999999997
562850,2388.2
562851,90.39999999999999
562852,392.17
562853,213.14999999999998
562854,304.96000000000004
562855,0.0
562878,120.84000000000005
562879,45.0
562880,4105.9400000000005
562881,409.61
562882,292.69
562883,6.300000000000001
562885,65.25
562886,120.71000000000001
562888,335.15
562890,355.45000000000005
562891,107.1
562892,302.25
562893,521.44
562894,248.35
562902,115.93
562907,319.96999999999997
562908,457.25
562912,205.32
562913,241.91999999999996
562914,203.59
562916,38.28
562917,432.0
562918,520.54
562919,15.0
562920,40.599999999999994
562922,721.95
562923,340.9
562924,98.38
562925,625.8
562926,350.58
562928,1127.38
562929,126.3
562930,354.68000000000006
562931,222.48
562932,282.96999999999997
562933,2697.5299999999997
562934,1763.75
562935,1253.0499999999997
562936,110.64
562937,1.65
562939,660.76
562940,337.5
562941,17.4
562942,176.85
562944,371.2999999999999
562945,0.0
562946,2500.0
562947,403.05
562948,101.76
562949,759.14
562950,285.67999999999995
562951,252.62
562955,16677.260000000002
562960,438.4
562963,144.15
562964,642.36
562965,666.8
562966,424.08000000000004
562967,327.12
562968,325.32
562973,1234.0000000000002
562980,1552.6000000000001
562984,403.05000000000007
562999,363.33
563011,109.97999999999999
563012,272.97
563013,197.10000000000002
563014,383.96
563015,0.0
563016,710.1999999999999
563017,489.86
563018,250.36
563019,595.7199999999999
563020,605.1400000000001
563021,255.74
563022,318.65000000000003
563023,534.34
563024,219.76
563025,1.69
563026,306.81999999999994
563027,5.4
563028,83.25
563029,899.3600000000001
563030,185.60999999999996
563031,137.5
563032,256.88
563033,140.84
563034,314.86
563035,205.22
563036,400.59999999999997
563037,469.25
563038,940.6399999999999
563060,163.24
563061,471.32
563062,120.42
563070,349.02000000000004
563071,332.89
563073,319.34
563074,9349.72
563075,252.1
563076,19150.659999999996
563078,480.65000000000003
563079,17.700000000000003
563080,37.14
563088,43.489999999999995
563089,304.29999999999995
563090,389.36
563091,292.87
563092,15.0
563093,1319.7800000000002
563094,668.56
563095,305.34
563096,324.72
563097,316.99
563098,1396.6599999999999
563099,150.6
563100,1268.74
563101,0.0
563102,0.0
563103,159.20000000000002
563104,366.11
563105,0.0
563106,0.0
563108,0.0
563110,509.08000000000004
563111,384.6
563112,304.63
563137,153.85
563147,81.0
563148,0.0
563149,101.76
563150,306.33000000000004
563155,138.68
563160,39.95
563161,211.88
563162,339.26
563163,1069.2
563164,505.79999999999995
563165,825.6
563166,1181.44
563167,287.15
563168,210.05
563169,768.97
563170,243.21
563171,308.30999999999995
563172,209.62000000000003
563173,528.0
563174,337.0
563175,339.29999999999995
563176,96.86
563177,65.0
563178,208.39
563179,608.7599999999999
563180,212.64000000000001
563181,161.4
563182,138.32
563183,860.98
563184,153.64
563188,303.22
563189,412.88
563190,6.25
563191,326.75
563192,311.20000000000005
563193,1554.35
563194,320.3
563195,1598.5700000000002
563196,156.75
563198,536.54
563199,151.0
563200,148.32
563201,93.16000000000003
563202,46.65
563203,348.0
563204,164.95
563205,338.05999999999995
563206,155.92999999999998
563208,39.84
563209,444.44000000000005
563210,245.67000000000004
563211,330.28
563212,169.8
563213,273.02
563214,406.52999999999986
563215,193.75
563216,278.4599999999999
563217,188.40000000000003
563227,640.1400000000001
563228,53.05
563229,11.639999999999999
563230,334.85
563231,123.13999999999999
563233,2.95
563234,213.85
563235,47.400000000000006
563236,11.9
563237,273.72
563238,630.42
563239,68.08
563241,1221.4
563242,498.48
563243,57.0
563244,0.0
563245,411.7
563246,695.2600000000001
563247,256.08000000000004
563248,190.14999999999998
563250,68.10000000000001
563251,182.64999999999998
563252,300.63
563253,623.6999999999999
563254,81.6
563255,106.34
563256,519.98
563257,347.16
563259,508.4599999999999
563260,50.279999999999994
563261,91.32000000000001
563262,626.06
563264,247.35000000000002
563268,172.44
563288,1161.0700000000002
563300,238.00000000000003
563328,112.33
563333,111.56
563345,378.12
563346,141.72
563347,234.17000000000002
563348,434.74
563349,210.85000000000002
563350,360.09000000000003
563351,1706.88
563352,450.05
563353,905.5
563354,141.77999999999997
563355,467.41999999999996
563356,310.87
563357,50.0
563358,231.75000000000003
563359,0.0
563360,670.8800000000001
563361,233.54
563362,191.13999999999996
563364,234.74999999999994
563365,17.0
563366,149.60000000000002
563367,303.83
563368,153.20000000000002
563369,306.85999999999996
563370,323.44000000000005
563371,300.1
563372,48.0
563373,115.30000000000001
563374,354.36
563376,335.20000000000005
563377,494.17
563381,142.68
563382,169.85000000000002
563383,15.0
563384,168.14999999999998
563404,3209.1500000000005
563411,201.6
563425,566.76
563426,33.9
563427,193.47
563428,457.31000000000006
563429,334.34
563430,844.73
563431,110.38
563432,369.33000000000004
563434,520.93
563435,596.98
563436,17.0
563437,257.6
563438,166.32
563439,3148.3999999999996
563440,126.99999999999999
563441,150.14999999999998
563442,338.95000000000005
563443,185.9
563444,687.08
563445,0.0
563447,0.0
563448,337.24000000000007
563449,0.0
563450,741.4000000000001
563451,104.7
563452,0.0
563453,0.0
563454,194.55
563465,134.4
563467,10.97
563468,65.2
563476,429.12
563477,170.39
563480,2.45
563482,29.85
563498,310.98
563499,115.5
563500,423.84000000000003
563501,20.3
563502,580.08
563503,135.51
563504,454.71999999999997
563505,687.16
563506,124.93
563507,125.03999999999999
563508,308.08
563509,224.13
563510,760.8000000000001
563518,231.76
563522,544.8100000000001
563532,3256.88
563533,182.97000000000006
563534,305.24
563538,305.2799999999999
563540,514.06
563543,685.6099999999997
563544,287.04
563545,8.5
563546,395.37
563547,619.35
563548,234.0
563549,4109.720000000001
563550,508.12
563551,155.05
563552,267.15000000000003
563555,588.3599999999999
563556,301.5
563557,3160.84
563558,1544.01
563559,34.68
563560,103.19999999999999
563561,776.2800000000001
563562,697.6
563563,6578.08
563564,464.93999999999994
563565,946.7399999999998
563566,549.3199999999999
563567,328.07
563568,0.0
563569,627.2700000000001
563571,85.13
563572,303.21000000000004
563573,2.95
563574,222.45000000000002
563575,2209.04
563576,146.19
563578,425.74999999999994
563579,1.25
563580,291.53
563584,703.1700000000001
563585,312.14
563588,813.4000000000001
563589,2240.0
563590,13031.5
563597,4.25
563613,4873.8099999999995
563614,21880.44
563615,302.74
563616,1536.0
563617,523.84
563618,67.2
563619,330.44000000000005
563620,233.70000000000005
563621,485.64
563622,188.09999999999997
563623,1284.12
563626,702.88
563638,1964.85
563650,0.0
563652,0.0
563656,325.90000000000003
563657,54.199999999999996
563658,644.96
563659,1459.12
563660,237.60000000000002
563661,435.13000000000005
563662,453.01000000000005
563674,338.12
563680,372.25
563684,928.08
563685,131.85
563686,637.6
563687,8.32
563688,567.6200000000001
563689,111.5
563690,303.21000000000004
563691,431.11
563692,278.55
563694,196.10000000000002
563695,234.59
563696,170.54000000000002
563697,162.79000000000005
563698,248.85000000000002
563699,680.24
563700,0.0
563701,0.0
563702,0.0
563703,138.98
563704,0.0
563705,307.48999999999995
563706,429.42999999999995
563707,137.3
563708,260.7
563709,371.5600000000001
563710,52.54
563711,109.9
563712,311.78
563714,682.7699999999999
563715,0.0
563717,15.8
563718,506.9000000000001
563719,332.04
563720,326.01000000000005
563721,301.7
563722,355.21999999999997
563723,346.20000000000005
563726,313.61999999999995
563727,367.2
563728,191.09
563729,742.8
563730,588.0
563731,102.95
563732,1000.88
563733,574.3100000000001
563734,255.52000000000004
563735,366.74
563736,336.24
563737,163.42
563738,87.93000000000002
563739,240.66000000000003
563740,71.4
563741,298.59999999999997
563742,272.0
563743,111.20000000000002
563744,333.93
563745,1394.5800000000002
563746,279.76
563747,481.6
563748,310.78999999999996
563749,534.7
563750,300.42
563753,612.2900000000001
563754,288.17999999999995
563755,306.81000000000006
563756,668.58
563764,113.05000000000001
563771,149.06
563776,275.37
563808,463.25999999999993
563812,88.5
563818,382.3
563819,1708.6799999999998
563820,10.0
563821,301.47999999999996
563822,315.9800000000001
563830,142.91000000000003
563831,94.80000000000001
563832,109.45
563833,315.50000000000006
563834,326.44
563835,166.4
563836,69.28
563837,306.1
563839,113.5
563840,115.72
563841,278.9
563842,430.35
563843,108.94
563844,310.82
563845,303.55999999999995
563846,398.7
563847,166.57
563848,989.49
563849,139.26
563850,138.68
563851,15.0
563852,165.95
563853,144.0
563854,623.92
563855,546.9
563857,135.95
563858,351.3
563890,168.71999999999997
563891,51.0
563892,21.599999999999998
563893,27.36
563895,495.4
563896,407.4
563897,128.55
563898,151.2
563900,1432.0
563901,13.25
563902,358.0
563903,206.6899999999999
563904,247.72
563905,313.34999999999997
563906,504.19
563907,316.98
563908,399.59
563909,857.0000000000001
563910,377.25
563911,435.98
563912,962.0899999999999
563913,458.9
563914,324.83
563915,186.62
563916,393.14
563917,610.75
563919,122.27999999999999
563920,453.10999999999996
563921,15.9
563922,135.24
563923,157.8
563924,683.28
563925,128.45
563926,400.22
563927,199.21999999999994
563928,739.4300000000001
563929,110.96000000000001
563930,10.02
563931,833.32
563932,39.6
563933,548.97
563934,52.0
563935,366.18
563936,213.5
563937,817.8900000000001
563938,357.8
563939,114.94
563940,908.74
563941,327.15000000000003
563942,137.22
563943,540.9200000000001
563944,1351.22
563945,66.24
563946,314.51
563947,252.90000000000003
563949,301.70000000000005
563950,1127.02
563951,531.8
563952,679.25
563953,303.8
563954,1388.27
563955,82.98
563956,102.24
563981,13.2
563982,174.96
564016,307.66
564017,305.02
564018,4.25
564019,463.82
564020,373.65999999999997
564021,24.03
564022,315.67999999999995
564023,125.7
564034,316.02
564037,163.72
564038,151.98
564039,511.96
564040,57.199999999999996
564041,34.0
564042,247.08999999999997
564043,190.06
564044,157.11
564045,1047.12
564046,1019.9999999999999
564047,10.5
564048,40.8
564049,319.54999999999995
564050,758.05
564051,278.13
564052,247.41999999999996
564053,293.1
564054,3875.88
564055,307.8
564056,440.76
564057,508.0
564058,230.98000000000002
564059,325.8
564060,453.78999999999996
564061,1062.8799999999999
564062,931.5
564065,1654.3100000000002
564066,261.82
564067,39.900000000000006
564075,89.44
564076,408.0
564077,148.57
564078,409.76000000000005
564079,630.3899999999999
564082,72.0
564083,304.20000000000005
564085,50.0
564086,160.0
564087,2653.95
564088,563.64
564089,291.4
564090,446.38999999999993
564091,432.48
564092,385.88
564093,1103.15
564095,165.58000000000004
564096,309.5
564109,34.56
564132,780.0
564133,351.1
564135,526.72
564136,309.24
564137,654.1500000000001
564139,263.13
564140,415.16999999999996
564141,552.6
564143,177.9
564144,205.70999999999998
564145,399.34999999999997
564146,480.00000000000006
564147,765.9
564148,98.88000000000001
564149,300.90000000000003
564150,1436.4900000000002
564158,250.85999999999999
564159,96.30000000000001
564160,244.79999999999998
564161,241.09
564162,367.34000000000003
564163,15.0
564164,75.0
564165,645.8300000000002
564166,455.66999999999996
564167,951.9599999999999
564168,128.31
564169,424.8
564170,275.82000000000005
564171,308.66
564172,631.7500000000002
564173,851.0600000000001
564174,379.27000000000004
564181,327.92999999999995
564182,425.6
564184,767.02
564185,13.600000000000001
564186,524.0999999999999
564187,237.21
564188,114.06000000000002
564189,312.66
564190,375.18999999999994
564191,269.28
564192,306.71999999999997
564195,306.96000000000004
564196,15.0
564197,449.56000000000006
564198,150.44
564199,280.16999999999996
564200,84.68999999999998
564201,509.34000000000003
564202,57.5
564203,241.44000000000003
564205,6.95
564216,366.45
564219,786.84
564220,0.0
564221,5064.800000000001
564222,239.90000000000003
564223,255.15000000000006
564224,330.74
564225,452.15999999999997
564226,184.26
564227,365.82
564228,116.88
564229,0.0
564230,5234.729999999999
564231,121.36999999999999
564246,338.2
564248,457.91999999999996
564256,624.43
564268,253.31000000000003
564272,640.0
564300,424.1499999999999
564301,871.1999999999999
564302,302.58000000000004
564303,435.3299999999999
564304,130.03000000000003
564305,1103.32
564306,1142.88
564307,92.30000000000001
564308,442.8900000000001
564309,83.58
564310,2597.0
564311,1611.0
564312,3744.0
564313,161.94
564314,244.64999999999998
564315,137.14000000000001
564316,391.68000000000006
564317,310.76000000000005
564318,136.68
564319,103.47
564321,172.2
564322,2736.9900000000002
564323,2275.0
564324,1304.44
564325,189.60000000000002
564326,112.10000000000001
564327,1177.7
564328,383.91999999999996
564329,96.75
564330,213.55
564332,354.62
